repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics
photonixapp/photonix,python,0,0,,,https://github.com/photonixapp/photonix.git,0,0,0,2017-03-07T10:30:32,"[""ai"", ""django"", ""docker"", ""docker-image"", ""face-recognition"", ""gallery"", ""google-photos"", ""image-recognition"", ""javascript"", ""management"", ""ml"", ""object-detection"", ""photo"", ""photo-manager"", ""photography"", ""python"", ""react"", ""storage"", ""tensorflow"", ""web""]"
nvidia/megatron-lm,python,35,14,9b18de4d9c9ccee3332f939ad8216e9424348825,cf2f07d7b1315c96c05554c670c43207c6783e5e,https://github.com/nvidia/megatron-lm.git,146,81,65,2019-03-21T04:15:52,"[""large-language-models"", ""model-para"", ""transformers""]"
pika/pika,python,0,0,,,https://github.com/pika/pika.git,49,41,8,2009-10-19T11:22:02,"[""amqp0-9-1"", ""client"", ""python"", ""rabbitmq""]"
pantsbuild/pants,python,3,1,135d8725ed75c5f0663213d4783876575dd009d0,135d8725ed75c5f0663213d4783876575dd009d0,https://github.com/pantsbuild/pants.git,3,2,1,2012-12-17T05:39:04,"[""aws-lambda"", ""build"", ""build-system"", ""build-tool"", ""build-tools"", ""docker"", ""golang"", ""java"", ""javascript"", ""kotlin"", ""monorepo"", ""monorepos"", ""pants"", ""pantsbuild"", ""pex"", ""protobuf"", ""python"", ""rust"", ""scala"", ""shell""]"
openmined/pysyft,python,3,1,08a9ca4a54c53776786eb9ba69cbd1127246b53a,08a9ca4a54c53776786eb9ba69cbd1127246b53a,https://github.com/openmined/pysyft.git,44,26,18,2017-07-18T08:41:16,"[""cryptography"", ""deep-learning"", ""federated-learning"", ""hacktoberfest"", ""privacy"", ""python"", ""pytorch"", ""secure-computation"", ""syft""]"
openvinotoolkit/training_extensions,python,5,4,fa757893e372cfcdc717d5bcce6f227f8f3ee10e,8cb3a5e31dc9c609441f61ced5a617154c97ccca,https://github.com/openvinotoolkit/training_extensions.git,58,44,14,2018-10-26T02:02:29,"[""action-recognition"", ""anomaly-detection"", ""automl"", ""computer-vision"", ""datumaro"", ""deep-learning"", ""hyper-parameter-optimization"", ""image-classification"", ""image-segmentation"", ""incremental-learning"", ""machine-learning"", ""neural-networks-compression"", ""object-detection"", ""openvino"", ""pytorch"", ""quantization"", ""self-supervised-learning"", ""semi-supervised-learning"", ""transfer-learning""]"
profusion/sgqlc,python,0,0,,,https://github.com/profusion/sgqlc.git,0,0,0,2018-01-17T05:49:18,"[""graphql"", ""graphql-client"", ""python"", ""python36""]"
plasma-umass/scalene,python,9,3,47fab6465b05250d3da6e7a0cf25b78fac38d134,be5f193229c2c3166cf0b1292a9c28e30a8e90c6,https://github.com/plasma-umass/scalene.git,55,37,18,2019-12-17T08:56:28,"[""cpu"", ""cpu-profiling"", ""gpu"", ""gpu-programming"", ""memory-allocation"", ""memory-consumption"", ""performance-analysis"", ""performance-cpu"", ""profiler"", ""profiles-memory"", ""profiling"", ""python"", ""python-profilers"", ""scalene""]"
lihuacai168/anotherfasterrunner,python,17,2,fdedc57b5ec788c8698bfabdd616f99b8e63fe3e,dc9d96e994076d38f6c4e7067fde296ce7731bba,https://github.com/lihuacai168/anotherfasterrunner.git,99,82,17,2020-12-12T07:16:45,"[""auto"", ""auto-test"", ""automation"", ""autotest"", ""autotesting"", ""django"", ""fasterrunner"", ""httprunner"", ""pytho"", ""python"", ""python-test"", ""test-automation""]"
onnx/onnx,python,2,1,45f564bfc6ff35e80e480f593ec7d90cf8df3135,45f564bfc6ff35e80e480f593ec7d90cf8df3135,https://github.com/onnx/onnx.git,37,11,26,2017-09-07T04:53:45,"[""ai"", ""artificial-intelligence"", ""deep-learning"", ""deep-neural-networks"", ""dnn"", ""keras"", ""machine-learning"", ""ml"", ""neural-network"", ""onnx"", ""pytorch"", ""scikit-learn"", ""tensorflow""]"
plasmapy/plasmapy,python,0,0,,,https://github.com/plasmapy/plasmapy.git,1,0,1,2015-11-24T06:36:24,"[""astronomy"", ""astrophysics"", ""atomic-physics"", ""fusion"", ""hedp"", ""heliophysics"", ""high-energy-density-physics"", ""particles"", ""plasma-physics"", ""plasma-science"", ""python"", ""science"", ""solar"", ""space-physics"", ""space-plasma-physics""]"
pschanely/crosshair,python,0,0,,,https://github.com/pschanely/crosshair.git,55,28,27,2017-08-29T01:11:40,"[""concolic-execution"", ""contracts"", ""dynamic-analysis"", ""fuzzing"", ""hacktoberfest"", ""python"", ""static-analysis"", ""symbolic-execution"", ""testing"", ""testing-framework"", ""type-systems"", ""z3""]"
pulp/pulpcore,python,3,3,101826c16d41d3dd96abac4e6bc9975383f0094b,e542160c14090b08a4ad7ab61cb555948510759a,https://github.com/pulp/pulpcore.git,31,12,19,2019-02-28T04:18:16,[]
pwndbg/pwndbg,python,0,0,,,https://github.com/pwndbg/pwndbg.git,15,2,13,2015-02-22T09:35:19,"[""binary-ninja"", ""capture-the-flag"", ""ctf"", ""debugging"", ""disassembler"", ""exploit-development"", ""gdb"", ""gef"", ""hacking-tool"", ""ida-pro"", ""linux"", ""lldb"", ""low-level"", ""malware-analysis"", ""pwnable"", ""pwndbg"", ""python"", ""reverse-engineering""]"
pybuilder/pybuilder,python,0,0,,,https://github.com/pybuilder/pybuilder.git,0,0,0,2012-07-23T11:38:06,"[""automation"", ""build"", ""build-automation"", ""build-tool"", ""build-tools"", ""pybuilder"", ""python"", ""testing""]"
plotly/dash,python,1,1,224a4c1b975e0e8c7289115206f2225b15c0c0c7,224a4c1b975e0e8c7289115206f2225b15c0c0c7,https://github.com/plotly/dash.git,10,6,4,2015-04-10T01:53:08,"[""ai"", ""bioinformatics"", ""charting"", ""dash"", ""dashboards"", ""data-science"", ""data-visualization"", ""finance"", ""flask"", ""gui-framework"", ""jupyter"", ""plotly"", ""plotly-dash"", ""productivity"", ""python"", ""react"", ""technical-computing"", ""web-app""]"
pycqa/pylint,python,0,0,,,https://github.com/pycqa/pylint.git,9,0,9,2015-12-09T05:40:02,[]
psd-tools/psd-tools,python,2,1,44ab6842529e94164252aec76dd5ddbde6a64bb8,44ab6842529e94164252aec76dd5ddbde6a64bb8,https://github.com/psd-tools/psd-tools.git,53,33,20,2012-10-14T04:26:41,"[""photoshop"", ""psd"", ""python""]"
opencti-platform/connectors,python,40,13,6e08dd418773d480512a1e17314f1a866e6adb37,be912e74bb5a00399237a89aecd4f043a2cb95bc,https://github.com/opencti-platform/connectors.git,25,5,20,2019-06-18T09:22:05,"[""cti"", ""cybersecurity"", ""misp"", ""mitre-attack"", ""threat-intelligence""]"
pygithub/pygithub,python,0,0,,,https://github.com/pygithub/pygithub.git,2,0,2,2012-02-25T12:53:47,"[""github"", ""github-api"", ""pygithub"", ""python""]"
pyodide/pyodide,python,0,0,,,https://github.com/pyodide/pyodide.git,0,0,0,2018-02-23T07:21:29,"[""emscripten"", ""pyodide"", ""python"", ""wasm"", ""webassembly""]"
pyexcel/pyexcel,python,0,0,,,https://github.com/pyexcel/pyexcel.git,2,1,1,2014-08-22T12:52:20,"[""csv"", ""excel"", ""fods"", ""ods"", ""python"", ""xls"", ""xlsm"", ""xlsx""]"
pypa/bandersnatch,python,0,0,,,https://github.com/pypa/bandersnatch.git,5,4,1,2018-05-14T02:52:22,"[""bandersnatch"", ""mirror"", ""mirroring"", ""pep381"", ""pypi"", ""pypi-mirror-client""]"
pydata/xarray,python,0,0,,,https://github.com/pydata/xarray.git,35,22,13,2013-09-30T05:21:10,"[""dask"", ""netcdf"", ""numpy"", ""pandas"", ""python"", ""xarray""]"
quantecon/quantecon.py,python,2,1,6eaa3144ed88f379650245ef34ac7ffd21e93fff,6eaa3144ed88f379650245ef34ac7ffd21e93fff,https://github.com/quantecon/quantecon.py.git,16,8,8,2013-03-22T12:27:36,"[""computational-economics"", ""economics"", ""python""]"
python-telegram-bot/python-telegram-bot,python,0,0,,,https://github.com/python-telegram-bot/python-telegram-bot.git,3,2,1,2015-07-07T03:30:39,"[""bot"", ""chatbot"", ""framework"", ""python"", ""telegram""]"
quark-engine/quark-engine,python,0,0,,,https://github.com/quark-engine/quark-engine.git,2,1,1,2019-10-22T01:19:27,"[""ai"", ""android"", ""artificial-intelligence"", ""blackbox"", ""blackbox-testing"", ""blackhat"", ""defcon"", ""llm-agent"", ""security-vulnerability-assessment"", ""vulnerability""]"
qdata/textattack,python,0,0,,,https://github.com/qdata/textattack.git,0,0,0,2019-10-15T12:51:44,"[""adversarial-attacks"", ""adversarial-examples"", ""adversarial-machine-learning"", ""data-augmentation"", ""machine-learning"", ""natural-language-processing"", ""nlp"", ""security""]"
ranaroussi/quantstats,python,0,0,,,https://github.com/ranaroussi/quantstats.git,1,0,1,2019-05-01T01:29:29,"[""algo-trading"", ""algorithmic-trading"", ""algotrading"", ""finance"", ""plotting"", ""python"", ""quant"", ""quantitative-analysis"", ""quantitative-finance"", ""quantitative-trading"", ""visualization""]"
quic/aimet,python,0,0,,,https://github.com/quic/aimet.git,0,0,0,2020-04-21T06:57:10,"[""auto-ml"", ""compression"", ""deep-learning"", ""deep-neural-networks"", ""machine-learning"", ""network-compression"", ""network-quantization"", ""open-source"", ""opensource"", ""pruning"", ""quantization""]"
pythainlp/pythainlp,python,0,0,,,https://github.com/pythainlp/pythainlp.git,6,6,0,2016-06-23T02:57:26,"[""computational-linguistics"", ""hacktoberfest"", ""hacktoberfest-accepted"", ""natural-language-processing"", ""nlp-library"", ""python"", ""soundex"", ""text-processing"", ""thai"", ""thai-language"", ""thai-nlp"", ""thai-nlp-library"", ""thai-soundex"", ""word-segmentation""]"
reactivex/rxpy,python,0,0,,,https://github.com/reactivex/rxpy.git,12,8,4,2013-03-22T06:16:54,"[""python"", ""reactive"", ""reactive-extensions"", ""reactivex"", ""rxpy""]"
rgerum/pylustrator,python,0,0,,,https://github.com/rgerum/pylustrator.git,0,0,0,2018-06-21T07:03:41,"[""code-generation"", ""gui"", ""interactive"", ""matplotlib"", ""visualisation""]"
ricequant/rqalpha,python,0,0,,,https://github.com/ricequant/rqalpha.git,0,0,0,2016-07-20T10:38:57,"[""backtest"", ""finance"", ""futures"", ""python"", ""quant"", ""ricequant"", ""rqalpha"", ""stock"", ""ta-lib"", ""trading""]"
robocorp/rpaframework,python,5,1,b5e15937cacbaf2612e324d314b7d19987b0cb7a,b5e15937cacbaf2612e324d314b7d19987b0cb7a,https://github.com/robocorp/rpaframework.git,7,4,3,2020-01-02T12:11:15,"[""ai"", ""automation"", ""documentai"", ""nlp"", ""ocr"", ""opencv"", ""python"", ""robocorp"", ""robot"", ""robotframework"", ""rpa"", ""rpa-robots""]"
pybamm-team/pybamm,python,2,1,162ca063e9958d6bae52d078a23045801ad07545,162ca063e9958d6bae52d078a23045801ad07545,https://github.com/pybamm-team/pybamm.git,39,13,26,2018-10-31T10:26:29,"[""batteries"", ""battery-models"", ""hacktoberfest"", ""pybamm"", ""python"", ""simulation"", ""solvers""]"
rwightman/pytorch-image-models,python,0,0,,,https://github.com/rwightman/pytorch-image-models.git,1,1,0,2019-02-02T05:51:12,[]
s3ql/s3ql,python,1,1,de44eadbcababd810cdb40c102efaa974e8c6b64,de44eadbcababd810cdb40c102efaa974e8c6b64,https://github.com/s3ql/s3ql.git,3,2,1,2015-07-12T08:33:18,[]
reactionmechanismgenerator/rmg-py,python,1,1,c0a88a2990d6133400a741abfbab04875d911612,c0a88a2990d6133400a741abfbab04875d911612,https://github.com/reactionmechanismgenerator/rmg-py.git,23,10,13,2009-10-09T09:16:17,"[""chemistry"", ""chemistry-discovery"", ""kinetics"", ""python"", ""reactions"", ""thermodynamics""]"
readthedocs/readthedocs.org,python,6,5,a9aa9cb433416d50bf5bbf95ae2a84290d8ac67a,5df203f45328d329e03f64309a1040cced276e88,https://github.com/readthedocs/readthedocs.org.git,57,26,31,2010-08-16T07:18:06,"[""docs"", ""mkdocs"", ""python"", ""sphinx"", ""sphinx-doc""]"
scitools/iris,python,0,0,,,https://github.com/scitools/iris.git,0,0,0,2012-08-06T10:09:14,"[""data-analysis"", ""earth-science"", ""grib"", ""iris"", ""meteorology"", ""netcdf"", ""oceanography"", ""python"", ""spaceweather"", ""visualisation""]"
seperman/deepdiff,python,0,0,,,https://github.com/seperman/deepdiff.git,0,0,0,2014-09-26T03:21:47,"[""comparison"", ""deep-search"", ""deepdiff"", ""deephash"", ""delta"", ""diff"", ""difference"", ""distance"", ""distance-calculation"", ""hash"", ""hashing"", ""nested"", ""python"", ""reconstruction"", ""recursive"", ""repetition"", ""report-repetition"", ""tree""]"
silviogutierrez/reactivated,python,0,0,,,https://github.com/silviogutierrez/reactivated.git,0,0,0,2018-07-08T06:14:47,[]
sharebook-kr/pykrx,python,0,0,,,https://github.com/sharebook-kr/pykrx.git,0,0,0,2018-12-12T05:09:14,[]
sirver/ultisnips,python,0,0,,,https://github.com/sirver/ultisnips.git,0,0,0,2011-12-30T07:07:24,"[""plugin"", ""snippets"", ""ultisnips"", ""vim""]"
se2p/pynguin,python,0,0,,,https://github.com/se2p/pynguin.git,0,0,0,2020-07-27T03:50:19,"[""python"", ""search-based-software-testing"", ""test-generation"", ""test-generator"", ""testing-tools""]"
pyca/cryptography,python,4,2,f7d5248f66c2c3234c122279b6c7a801ae0924e7,8e58ea5e2314ccf5d94b3a2707454768daa1750b,https://github.com/pyca/cryptography.git,106,72,34,2013-08-07T02:23:38,"[""cryptography"", ""python""]"
smileychris/django-countries,python,0,0,,,https://github.com/smileychris/django-countries.git,0,0,0,2013-06-21T08:02:58,"[""country-codes"", ""django"", ""python""]"
slackapi/bolt-python,python,0,0,,,https://github.com/slackapi/bolt-python.git,2,2,0,2020-06-02T12:32:17,"[""aiohttp"", ""aiohttp-client"", ""asyncio"", ""bolt"", ""chatbot"", ""chatops"", ""django"", ""docker"", ""fastapi"", ""flask"", ""pypi-url"", ""python"", ""slack"", ""slack-api"", ""socket-mode"", ""web-api"", ""websocket"", ""websocket-client"", ""websockets""]"
slackapi/python-slack-sdk,python,0,0,,,https://github.com/slackapi/python-slack-sdk.git,1,1,0,2014-11-10T09:32:02,"[""aiohttp"", ""aiohttp-client"", ""asyncio"", ""python"", ""slack"", ""slackapi"", ""socket-mode"", ""websocket"", ""websocket-client"", ""websockets""]"
stripe/stripe-python,python,0,0,,,https://github.com/stripe/stripe-python.git,2,2,0,2011-06-25T07:53:04,"[""stripe"", ""stripe-sdk""]"
splunk/splunk-sdk-python,python,0,0,,,https://github.com/splunk/splunk-sdk-python.git,0,0,0,2011-03-20T11:20:06,"[""splunk"", ""splunk-sdk"", ""splunklib""]"
quay/quay,python,54,17,d3c0f10e16fe38da75fc2134b8548581e17e5b69,9ec928cde193896362577edf3280426d04d83564,https://github.com/quay/quay.git,140,73,67,2019-11-08T05:37:05,"[""containers"", ""docker"", ""oci-distribution"", ""quay""]"
systemd/mkosi,python,0,0,,,https://github.com/systemd/mkosi.git,0,0,0,2016-07-13T10:31:19,"[""boot"", ""btrfs"", ""btrfs-subvolume"", ""debian"", ""disk-image"", ""distro"", ""efi"", ""fedora"", ""gpt"", ""initramfs"", ""initramfs-generator"", ""initramfs-image"", ""luks"", ""mkosi"", ""opensuse"", ""partition"", ""squashfs"", ""ubuntu"", ""verity""]"
strawberry-graphql/strawberry,python,0,0,,,https://github.com/strawberry-graphql/strawberry.git,11,7,4,2018-12-21T08:56:55,"[""asgi"", ""asyncio"", ""django"", ""fastapi"", ""graphql"", ""graphql-library"", ""graphql-schema"", ""graphql-server"", ""hacktoberfest"", ""mypy"", ""python"", ""starlette"", ""strawberry""]"
saulpw/visidata,python,3,2,26382069974975459342a7e5bb73e3bd908d3491,3cc6d5caa4bcaa0bcf46e364f3e0784737280ea0,https://github.com/saulpw/visidata.git,50,4,46,2016-10-27T04:21:00,"[""cli"", ""csv"", ""datajournalism"", ""datawrangling"", ""devops-tools"", ""eda"", ""hdf5"", ""json"", ""opendata"", ""pandas"", ""python"", ""reconciliation"", ""spreadsheet"", ""sqlite"", ""tabular-data"", ""tsv"", ""tui"", ""unix-toolkit""]"
snapcore/snapcraft,python,0,0,,,https://github.com/snapcore/snapcraft.git,3,2,1,2015-10-29T05:23:15,"[""snaps""]"
tmux-python/tmuxp,python,0,0,,,https://github.com/tmux-python/tmuxp.git,0,0,0,2013-08-27T05:51:11,"[""cli"", ""cli-utilities"", ""json"", ""python"", ""session-manager"", ""teamocil"", ""terminal"", ""tmux"", ""tmuxinator"", ""yaml""]"
terryyin/lizard,python,0,0,,,https://github.com/terryyin/lizard.git,1,0,1,2012-06-21T11:31:46,[]
toshas/torch-fidelity,python,0,0,,,https://github.com/toshas/torch-fidelity.git,0,0,0,2020-04-23T10:44:20,"[""evaluation"", ""frechet-inception-distance"", ""gan"", ""generative-model"", ""inception-score"", ""kernel-inception-distance"", ""metrics"", ""perceptual-path-length"", ""precision"", ""pytorch"", ""reproducibility"", ""reproducible-research""]"
tmux-python/libtmux,python,0,0,,,https://github.com/tmux-python/libtmux.git,0,0,0,2016-05-22T11:46:12,"[""api"", ""cli"", ""library"", ""python"", ""python-3"", ""terminal"", ""tmux""]"
thomaspinder/gpjax,python,6,2,fc1085d2cf53f16c27bc2bfe8533ea779fcb182b,b620398bd4d45b317f2199410b570924d7fa7a3a,https://github.com/thomaspinder/gpjax.git,13,7,6,2020-09-27T08:40:59,"[""bayesian-inference"", ""gaussian-processes"", ""jax"", ""machine-learning"", ""probabilistic-programming""]"
trailofbits/graphtage,python,0,0,,,https://github.com/trailofbits/graphtage.git,0,0,0,2020-04-21T04:47:22,"[""command-line-tool"", ""diff"", ""graph-algorithms"", ""hacktoberfest"", ""hacktoberfest2021"", ""library"", ""python"", ""utility""]"
trailofbits/fickling,python,1,1,8c24c6edabceab156cfd41f4d70b650e1cdad1f7,8c24c6edabceab156cfd41f4d70b650e1cdad1f7,https://github.com/trailofbits/fickling.git,24,8,16,2021-01-21T05:44:51,"[""machine-learning"", ""python"", ""security""]"
tencent/bk-sops,python,5,1,c312acc400ae61354e12bd3a7c2f6a003018c9a9,c312acc400ae61354e12bd3a7c2f6a003018c9a9,https://github.com/tencent/bk-sops.git,10,5,5,2018-10-15T10:19:12,[]
trigger/trigger,python,0,0,,,https://github.com/trigger/trigger.git,12,10,2,2012-02-28T09:57:00,"[""acls"", ""network-automation"", ""network-engineers"", ""networking"", ""networking-programmability"", ""python"", ""systems""]"
trailofbits/algo,python,13,3,b821080ebad55ed26e8e2e20f541ada7cd9d74e1,5a722681170c21276be494034412db206da1f0a6,https://github.com/trailofbits/algo.git,23,10,13,2016-05-15T03:42:48,"[""ansible"", ""encryption"", ""ikev2"", ""ipsec"", ""security"", ""ssh-tunnel"", ""strongswan"", ""vpn"", ""vpn-client"", ""vpn-server"", ""wireguard""]"
tobymao/sqlglot,python,0,0,,,https://github.com/tobymao/sqlglot.git,31,7,24,2021-03-13T05:01:56,"[""bigquery"", ""clickhouse"", ""databricks"", ""duckdb"", ""hive"", ""mysql"", ""optimizer"", ""parser"", ""postgres"", ""presto"", ""python"", ""redshift"", ""snowflake"", ""spark"", ""sql"", ""sqlite"", ""sqlparser"", ""transpiler"", ""trino"", ""tsql""]"
ulauncher/ulauncher,python,0,0,,,https://github.com/ulauncher/ulauncher.git,0,0,0,2015-05-10T08:44:08,"[""gtk"", ""launcher"", ""linux"", ""python""]"
unrealcv/unrealcv,python,0,0,,,https://github.com/unrealcv/unrealcv.git,2,1,1,2016-09-08T06:03:51,"[""computer-vision"", ""embodied-ai"", ""machine-learning"", ""simulation"", ""synthetic-data"", ""ue4"", ""ue5"", ""virtual-worlds""]"
ultralytics/yolov3,python,0,0,,,https://github.com/ultralytics/yolov3.git,0,0,0,2018-08-26T08:57:20,"[""deep-learning"", ""machine-learning"", ""object-detection"", ""ultralytics"", ""yolo"", ""yolov3"", ""yolov5""]"
ultralytics/yolov5,python,0,0,,,https://github.com/ultralytics/yolov5.git,1,1,0,2020-05-18T03:45:11,"[""coreml"", ""deep-learning"", ""ios"", ""machine-learning"", ""ml"", ""object-detection"", ""onnx"", ""pytorch"", ""tflite"", ""ultralytics"", ""yolo"", ""yolov3"", ""yolov5""]"
truenas/freenas,python,0,0,,,https://github.com/truenas/freenas.git,0,0,0,2013-03-07T01:23:20,[]
truenas/middleware,python,0,0,,,https://github.com/truenas/middleware.git,0,0,0,2013-03-07T01:23:20,"[""freenas"", ""iscsi"", ""nfs"", ""s3-storage"", ""scale"", ""smb"", ""storage"", ""truenas"", ""zfs""]"
wkentaro/labelme,python,0,0,,,https://github.com/wkentaro/labelme.git,0,0,0,2016-05-09T12:30:26,"[""annotations"", ""classification"", ""computer-vision"", ""deep-learning"", ""image-annotation"", ""instance-segmentation"", ""python"", ""semantic-segmentation"", ""video-annotation""]"
whitphx/streamlit-webrtc,python,0,0,,,https://github.com/whitphx/streamlit-webrtc.git,11,1,10,2021-01-04T02:13:24,"[""computer-vision"", ""hacktoberfest"", ""pypi"", ""python"", ""streamlit"", ""streamlit-webrtc"", ""video-processing"", ""video-streaming"", ""webrtc""]"
vyperlang/vyper,python,0,0,,,https://github.com/vyperlang/vyper.git,11,5,6,2016-11-11T08:56:41,"[""ethereum"", ""ethereum-dapp"", ""language"", ""python"", ""vyper""]"
xonsh/xonsh,python,1,1,6708eeedcd77d7bc70eb8795125b8608b4d89195,6708eeedcd77d7bc70eb8795125b8608b4d89195,https://github.com/xonsh/xonsh.git,9,3,6,2015-01-21T10:05:27,"[""anthropic"", ""claude"", ""claude-code"", ""cmux"", ""data-engineering"", ""data-scientists"", ""devops"", ""devsecops"", ""hyper"", ""iterm2"", ""kitty"", ""nix"", ""nixos"", ""python-automation"", ""raspberry-pi"", ""security-automation"", ""vscode-extension"", ""wezterm"", ""xonsh""]"
yoshitomo-matsubara/torchdistill,python,0,0,,,https://github.com/yoshitomo-matsubara/torchdistill.git,0,0,0,2019-12-18T05:40:32,"[""amazon-sagemaker-lab"", ""cifar10"", ""cifar100"", ""coco"", ""colab-notebook"", ""glue"", ""google-colab"", ""image-classification"", ""imagenet"", ""knowledge-distillation"", ""natural-language-processing"", ""nlp"", ""object-detection"", ""pascal-voc"", ""pytorch"", ""pytorch-ecosystem"", ""semantic-segmentation"", ""text-classification"", ""transformer""]"
zachowj/hass-node-red,python,0,0,,,https://github.com/zachowj/hass-node-red.git,2,2,0,2019-08-18T10:13:48,"[""home-assistant"", ""node-red""]"
zengbin93/czsc,python,0,0,,,https://github.com/zengbin93/czsc.git,3,2,1,2019-06-11T07:38:57,[]
xesscorp/skidl,python,4,4,6d7714d92a83ca3b2a8d3d11a37b2daf6d8a3ca9,4f145dac6a03a8f525f8ce5c49d303485952f301,https://github.com/xesscorp/skidl.git,19,7,12,2016-08-16T07:21:55,[]
yelp/paasta,python,0,0,,,https://github.com/yelp/paasta.git,23,13,10,2015-10-26T09:35:53,"[""docker"", ""infrastructure"", ""k8s"", ""kubernetes"", ""paas"", ""paasta"", ""yelp""]"
zigpy/zha-device-handlers,python,0,0,,,https://github.com/zigpy/zha-device-handlers.git,0,0,0,2018-11-18T02:48:54,"[""hacktoberfest"", ""home-assistant"", ""home-automation""]"
yourlabs/django-autocomplete-light,python,18,3,95de194cb514f99c2a3f27859baa241b73797e02,ff9debfec6d643e03cf5524175d897e10692c0df,https://github.com/yourlabs/django-autocomplete-light.git,28,20,8,2012-05-03T11:49:37,"[""autocomplete"", ""django"", ""python""]"
zentralopensource/zentral,python,4,1,ea9605dd50349f5b0963d4e08ce9635b1e21d77c,ea9605dd50349f5b0963d4e08ce9635b1e21d77c,https://github.com/zentralopensource/zentral.git,67,39,28,2015-10-20T02:03:03,"[""apple-mdm"", ""elasticsearch"", ""endpoint-management"", ""endpoint-security"", ""events"", ""gitops"", ""inventory"", ""jamf"", ""macos"", ""mdm"", ""munki"", ""osquery"", ""santa"", ""splunk"", ""sumologic"", ""terraform"", ""unified-view""]"
xpra-org/xpra,python,2,2,12a81977720b62b942ccdcc78ea66ba37dd92d7b,365412755aa0a711e56e1d80b8e06dd81ad14df4,https://github.com/xpra-org/xpra.git,83,40,43,2021-01-22T12:36:06,"[""network-access"", ""remote-app"", ""remote-desktop""]"
trustedsec/hate_crack,python,40,27,1af4c74065c0d1226516de724ca06334eea1aedf,8827f8f9d30f5a731b38b487589b4bbed94e0c82,https://github.com/trustedsec/hate_crack.git,208,120,88,2018-01-26T04:49:13,[]
rotki/rotki,python,0,0,,,https://github.com/rotki/rotki.git,1,0,1,2018-03-05T11:26:09,"[""accounting"", ""analytics"", ""bitcoin"", ""blockchain"", ""cryptocurrencies"", ""cryptocurrency-exchanges"", ""cryptocurrency-portfolio"", ""cryptocurrency-portfolio-tracking"", ""ethereum"", ""hacktoberfest"", ""management"", ""management-system"", ""portfolio-tracker"", ""tracking""]"
prefecthq/prefect,python,137,49,90f261bc0c06e5fc6cda92e83c39ff5131f6d52a,3ef82fb58dc8dfdf8fc43fd2bab45007eeec0450,https://github.com/prefecthq/prefect.git,627,304,323,2018-06-29T09:59:26,"[""automation"", ""data"", ""data-engineering"", ""data-ops"", ""data-science"", ""infrastructure"", ""ml-ops"", ""observability"", ""orchestration"", ""pipeline"", ""prefect"", ""python"", ""workflow"", ""workflow-engine""]"
